pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female,z_score,deviation_value
宮崎県,4506,西都児湯,中性脂肪,心血管,20354,3282,0.161245946742655,10421,2195,0.2106323769311966,9933,1087,0.1094332024564582,-0.5429878217808664,44.570121782191336
宮崎県,4507,日向入郷,中性脂肪,心血管,18118,2846,0.1570813555580086,9461,1996,0.2109713560934362,8657,850,0.0981864387201108,-0.8057213445826483,41.942786554173516
富山県,1601,新川,中性脂肪,心血管,31873,5574,0.1748815611959966,16727,3846,0.2299276618640521,15146,1728,0.1140895285884061,0.31724860048815673,53.17248600488157
富山県,1602,富山,中性脂肪,心血管,126645,21275,0.1679892613210154,69396,15370,0.2214825061963225,57249,5905,0.1031459064787157,-0.11756916338650783,48.82430836613492
富山県,1603,高岡,中性脂肪,心血管,82180,15143,0.1842662448284254,43748,10183,0.2327649263966352,38432,4960,0.1290591174021648,0.9093045507140595,59.093045507140594
富山県,1604,砺波,中性脂肪,心血管,35562,6536,0.1837916877565941,18426,4165,0.2260392923043525,17136,2371,0.1383636788048552,0.8793659455245748,58.793659455245745
山口県,3501,岩国,中性脂肪,心血管,26787,4561,0.1702691604136335,14670,3313,0.2258350374914792,12117,1248,0.1029957910373854,0.026263902976521925,50.26263902976522
山口県,3502,柳井,中性脂肪,心血管,15498,2535,0.1635694928377855,8138,1734,0.2130744654706316,7360,801,0.1088315217391304,-0.3964011764418011,46.03598823558199
山口県,3503,周南,中性脂肪,心血管,55545,8909,0.1603924745701683,30417,6391,0.2101127658874971,25128,2518,0.1002069404648201,-0.5968312221408841,44.031687778591156
山口県,3504,山口・防府,中性脂肪,心血管,67578,10647,0.1575512740832815,38195,7854,0.2056290090325959,29383,2793,0.0950549637545519,-0.7760753735615442,42.23924626438456
山口県,3505,宇部・小野田,中性脂肪,心血管,52727,8533,0.1618335956910122,28731,6112,0.2127318923810518,23996,2421,0.1008918153025504,-0.5059145361863867,44.94085463813613
山口県,3506,下関,中性脂肪,心血管,51617,8631,0.1672123525195187,27557,6103,0.2214682294879703,24060,2528,0.1050706566916043,-0.1665823743507613,48.334176256492384
山口県,3507,長門,中性脂肪,心血管,7299,1119,0.1533086724208795,3726,786,0.2109500805152979,3573,333,0.0931989924433249,-1.0437303800642337,39.56269619935766
山口県,3508,萩,中性脂肪,心血管,10486,1663,0.1585924089261872,5500,1171,0.2129090909090909,4986,492,0.098676293622142,-0.7103928100492468,42.89607189950753
山形県,601,村山,中性脂肪,心血管,149418,24300,0.1626310083122515,78495,17401,0.2216829097394738,70923,6899,0.0972745089745216,-0.45560779110245253,45.44392208897548
山形県,602,最上,中性脂肪,心血管,20245,3840,0.1896764633242776,10576,2599,0.2457450832072617,9669,1241,0.1283483297135174,1.2506215495549173,62.50621549554917
山形県,603,置賜,中性脂肪,心血管,57775,9580,0.1658156642146257,30854,6845,0.2218512996694107,26921,2735,0.1015935515025444,-0.25469590634723704,47.45304093652763
山形県,604,庄内,中性脂肪,心血管,78965,13422,0.1699740391312607,40699,9408,0.2311604707732376,38266,4014,0.1048972978623321,0.007645447830805406,50.07645447830805
山梨県,1901,中北,中性脂肪,心血管,120152,18647,0.1551950862241161,63805,13304,0.2085103048350442,56347,5343,0.0948231494134559,-0.9247213052207112,40.752786947792885
山梨県,1902,峡東,中性脂肪,心血管,34200,5355,0.156578947368421,17837,3725,0.2088355665190334,16363,1630,0.0996149850271955,-0.8374170063372648,41.625829936627355
山梨県,1903,峡南,中性脂肪,心血管,14020,2151,0.1534236804564907,7270,1520,0.2090784044016506,6750,631,0.0934814814814814,-1.0364748140297944,39.63525185970205
山梨県,1904,富士・東部,中性脂肪,心血管,43432,7045,0.1622075888745625,23542,5040,0.214085464276612,19890,2005,0.1008044243338361,-0.4823202523151915,45.17679747684809
岐阜県,2101,岐阜,中性脂肪,心血管,183272,32857,0.1792799773014972,99600,22510,0.226004016064257,83672,10347,0.123661439908213,0.5947335460469568,55.94733546046957
岐阜県,2102,西濃,中性脂肪,心血管,86361,14964,0.1732726577969222,47903,10508,0.2193599565789199,38458,4456,0.1158666597326954,0.2157469550337372,52.157469550337375
岐阜県,2103,中濃,中性脂肪,心血管,87419,15259,0.1745501550006291,48316,10709,0.2216450037254739,39103,4550,0.1163593586169859,0.29634102197042683,52.963410219704265
岐阜県,2104,東濃,中性脂肪,心血管,81300,13842,0.1702583025830258,44610,9812,0.2199506837032055,36690,4030,0.109839193240665,0.025578909910200724,50.25578909910201
岐阜県,2105,飛騨,中性脂肪,心血管,39450,5898,0.1495057034220532,20845,4280,0.2053250179899256,18605,1618,0.0869658693899489,-1.2836500739470893,37.16349926052911
岡山県,3301,県南東部,中性脂肪,心血管,204679,33983,0.1660307115043556,110233,23880,0.2166320430361144,94446,10103,0.1069711792982233,-0.2411291168366575,47.588708831633426
岡山県,3302,県南西部,中性脂肪,心血管,152683,25240,0.1653098249313938,83575,18247,0.2183308405623691,69108,6993,0.1011894426115645,-0.2866080271203434,47.13391972879656
岡山県,3303,高梁・新見,中性脂肪,心血管,12932,2196,0.1698113207547169,7052,1562,0.2214974475326148,5880,634,0.1078231292517006,-0.0026200429216968386,49.97379957078303
岡山県,3304,真庭,中性脂肪,心血管,10655,1898,0.1781323322383857,5674,1273,0.2243567148396193,4981,625,0.1254768118851636,0.5223315221774864,55.22331522177486
岡山県,3305,津山・英田,中性脂肪,心血管,37805,6520,0.1724639597936781,19838,4375,0.2205363443895554,17967,2145,0.1193855401569544,0.16472824374740277,51.647282437474026
岩手県,301,盛岡,中性脂肪,心血管,120962,22846,0.1888692316595294,63996,15595,0.2436871054440902,56966,7251,0.1272864515676017,1.1996953458549384,61.996953458549385
岩手県,302,岩手中部,中性脂肪,心血管,56205,12304,0.2189129081042612,30391,8067,0.2654404264420387,25814,4237,0.1641357402959634,3.095074892193651,80.95074892193651
岩手県,303,胆江,中性脂肪,心血管,34002,7065,0.2077818951826363,18304,4713,0.2574847027972028,15698,2352,0.1498280035673334,2.3928474447475763,73.92847444747576
岩手県,304,両磐,中性脂肪,心血管,29017,5994,0.2065685632560223,15540,4035,0.2596525096525096,13477,1959,0.1453587593678118,2.3163014028257605,73.1630140282576
岩手県,305,気仙,中性脂肪,心血管,14617,3617,0.2474515974550181,7513,2244,0.2986822840409956,7104,1373,0.1932713963963964,4.895508609892808,98.95508609892808
岩手県,306,釜石,中性脂肪,心血管,9910,2312,0.2332996972754793,5320,1531,0.287781954887218,4590,781,0.170152505446623,4.002701027190043,90.02701027190042
岩手県,307,宮古,中性脂肪,心血管,16775,3642,0.2171087928464977,8883,2294,0.258246088033322,7892,1348,0.1708058793715154,2.9812578243959402,79.8125782439594
岩手県,308,久慈,中性脂肪,心血管,13513,2591,0.1917412861688744,7013,1689,0.2408384428917724,6500,902,0.1387692307692307,1.3808859995020195,63.8088599950202
岩手県,309,二戸,中性脂肪,心血管,13971,2877,0.2059265621644835,7226,1783,0.2467478549681705,6745,1094,0.1621942179392142,2.2757991780108893,72.7579917801089
島根県,3201,松江,中性脂肪,心血管,59741,8968,0.1501146616226712,31593,6422,0.2032728769031114,28148,2546,0.0904504760551371,-1.245232441532831,37.54767558467169
島根県,3202,雲南,中性脂肪,心血管,13448,1842,0.1369720404521118,7237,1307,0.1805996960066326,6211,535,0.0861374979874416,-2.0743671647009894,29.256328352990106
島根県,3203,出雲,中性脂肪,心血管,43200,6714,0.1554166666666666,23254,4781,0.2055990367248645,19946,1933,0.0969116614860122,-0.9107423556253952,40.89257644374605
島根県,3204,大田,中性脂肪,心血管,12793,2138,0.1671226451965919,6556,1464,0.223306894447834,6237,674,0.1080647747314414,-0.17224178242437127,48.27758217575629
島根県,3205,浜田,中性脂肪,心血管,19428,3116,0.1603870702079473,10330,2185,0.2115198451113262,9098,931,0.102330182457683,-0.59717216968216,44.028278303178396
島根県,3206,益田,中性脂肪,心血管,14882,2525,0.169668055368902,7834,1722,0.2198110799080929,7048,803,0.113933030646992,-0.011658293698740805,49.883417063012594
島根県,3207,隠岐,中性脂肪,心血管,4578,861,0.1880733944954128,2442,605,0.2477477477477477,2136,256,0.1198501872659176,1.1494879923754904,61.49487992375491
広島県,3401,広島,中性脂肪,心血管,308599,51372,0.1664684590682406,173846,38144,0.2194125835509588,134753,13228,0.0981647903942769,-0.2135127303876321,47.864872696123676
広島県,3402,広島西,中性脂肪,心血管,32242,5296,0.1642578003845915,17523,3747,0.2138332477315528,14719,1549,0.1052381275901895,-0.3529775945041297,46.470224054958706
広島県,3403,呉,中性脂肪,心血管,45033,7687,0.1706970443896698,24725,5563,0.2249949443882709,20308,2124,0.1045893244041756,0.053258020619786996,50.53258020619787
広島県,3404,広島中央,中性脂肪,心血管,48096,7985,0.166022122421823,27912,5916,0.2119518486672399,20184,2069,0.1025069361870788,-0.24167098032610415,47.58329019673896
広島県,3405,尾三,中性脂肪,心血管,49004,8383,0.1710676679454738,26526,5926,0.2234034532157129,22478,2457,0.1093068778361064,0.07663972320051116,50.76639723200511
広島県,3406,福山・府中,中性脂肪,心血管,105175,18278,0.1737865462324697,59132,13346,0.2256984373943042,46043,4932,0.1071172599526529,0.2481668764647422,52.481668764647424
広島県,3407,備北,中性脂肪,心血管,19248,3027,0.1572630922693267,10297,2161,0.2098669515392832,8951,866,0.096748966595911,-0.794256035199329,42.05743964800671
徳島県,3601,東部,中性脂肪,心血管,114217,19632,0.1718833448610977,59146,13309,0.2250194434112196,55071,6323,0.1148154200940604,0.12809871641454837,51.280987164145486
徳島県,3603,南部,中性脂肪,心血管,32201,5403,0.1677898201919195,16868,3694,0.2189945458857007,15333,1709,0.1114589447596687,-0.13015139970111164,48.698486002988886
徳島県,3605,西部,中性脂肪,心血管,16910,3071,0.1816085156712004,8583,2033,0.2368635675171851,8327,1038,0.1246547376005764,0.7416351413600115,57.41635141360011
愛媛県,3801,宇摩,中性脂肪,心血管,19646,3403,0.1732159218161457,10699,2369,0.2214225628563417,8947,1034,0.1155694646250139,0.21216762552980484,52.12167625529805
愛媛県,3802,新居浜・西条,中性脂肪,心血管,47293,8115,0.1715898758801514,24834,5709,0.2298864460014496,22459,2406,0.1071285453493031,0.10958450078605475,51.09584500786055
愛媛県,3803,今治,中性脂肪,心血管,31785,5294,0.1665565518326254,17137,3761,0.2194666511057944,14648,1533,0.1046559257236482,-0.2079551807281364,47.92044819271864
愛媛県,3804,松山,中性脂肪,心血管,148746,24109,0.1620816694230433,79166,17143,0.2165449814314226,69580,6966,0.1001149755676918,-0.49026419197699356,45.097358080230066
愛媛県,3805,八幡浜・大洲,中性脂肪,心血管,29055,4604,0.1584580967131302,15194,3233,0.2127813610635777,13861,1371,0.0989106125099199,-0.7188662278055611,42.81133772194439
愛媛県,3806,宇和島,中性脂肪,心血管,24563,4303,0.1751821845865733,12173,2783,0.2286207179824201,12390,1520,0.1226795803066989,0.33621416972194484,53.36214169721945
愛知県,2302,海部,中性脂肪,心血管,75882,13913,0.1833504651959621,42606,9664,0.226822513261043,33276,4249,0.12768962615699,0.8515303303213716,58.51530330321371
愛知県,2304,尾張東部,中性脂肪,心血管,117184,19614,0.1673777990169306,65362,14015,0.214421223340779,51822,5599,0.108042916136004,-0.15614477335393356,48.43855226646066
愛知県,2305,尾張西部,中性脂肪,心血管,128414,22285,0.1735402681950566,68996,14977,0.2170705548147718,59418,7308,0.1229930324144198,0.23262981808628724,52.32629818086287
愛知県,2306,尾張北部,中性脂肪,心血管,164912,28170,0.1708183758610653,91974,19937,0.2167677821993172,72938,8233,0.1128766897913296,0.060912516221657734,50.60912516221658
愛知県,2307,知多半島,中性脂肪,心血管,157222,29404,0.1870221724695017,87959,20362,0.2314942188974408,69263,9042,0.1305458903021815,1.0831690540046166,60.83169054004617
愛知県,2308,西三河北部,中性脂肪,心血管,121805,19637,0.1612166988218874,71341,14741,0.2066273251005733,50464,4896,0.0970196575776791,-0.5448329991145323,44.55167000885468
愛知県,2309,西三河南部西,中性脂肪,心血管,157023,26358,0.1678607592518293,90505,19496,0.2154135130655765,66518,6862,0.1031600469045972,-0.1256760338637477,48.74323966136252
愛知県,2310,西三河南部東,中性脂肪,心血管,106795,17290,0.1618989653073645,59643,12382,0.2076018979595258,47152,4908,0.1040889039701391,-0.5017905324542168,44.98209467545783
愛知県,2311,東三河北部,中性脂肪,心血管,13475,2453,0.1820408163265306,7507,1644,0.2189956041028373,5968,809,0.1355563002680965,0.768907896127192,57.68907896127192
愛知県,2312,東三河南部,中性脂肪,心血管,153110,24562,0.1604206126314414,85990,17792,0.2069077799744156,67120,6770,0.1008641239570917,-0.595056063035149,44.04943936964851
愛知県,2313,名古屋・尾張中部,中性脂肪,心血管,561265,91085,0.1622851950504663,318375,68279,0.2144609344326659,242890,22806,0.0938943554695541,-0.47742427499536455,45.22575725004636
新潟県,1501,下越,中性脂肪,心血管,54075,10051,0.1858714748035136,28524,6712,0.2353106156219324,25551,3339,0.1306798168369144,1.0105744491417357,60.105744491417354
新潟県,1502,新潟,中性脂肪,心血管,226698,38523,0.1699309213138183,122957,26924,0.2189708597314508,103741,11599,0.1118072893070242,0.004925253802174018,50.04925253802174
新潟県,1503,県央,中性脂肪,心血管,57848,10205,0.1764105932789379,31306,6800,0.2172107583210886,26542,3405,0.1282872428603722,0.4137113666557379,54.137113666557376
新潟県,1504,中越,中性脂肪,心血管,119240,20425,0.1712931902046293,63686,13653,0.2143799265144615,55554,6772,0.1218994131835691,0.09086735203394586,50.908673520339455
新潟県,1505,魚沼,中性脂肪,心血管,43218,8162,0.1888564949789439,23251,5361,0.2305707281407251,19967,2801,0.1402814644162868,1.1988918208963868,61.98891820896387
新潟県,1506,上越,中性脂肪,心血管,72609,11472,0.1579969425277858,39486,7924,0.2006787215722028,33123,3548,0.1071159013374392,-0.7479592787914544,42.52040721208546
新潟県,1507,佐渡,中性脂肪,心血管,13514,2907,0.2151102560307829,7399,1916,0.2589539126909042,6115,991,0.1620605069501226,2.855175192329286,78.55175192329285
東京都,1301,区中央部,中性脂肪,心血管,331974,51192,0.1542048473675649,194347,40668,0.2092545807241686,137627,10524,0.0764675536050338,-0.9871929697039068,40.128070302960936
東京都,1302,区南部,中性脂肪,心血管,304948,47194,0.1547608116793682,169186,36085,0.2132859692882389,135762,11109,0.0818270208158394,-0.9521185876779671,40.47881412322033
東京都,1303,区西南部,中性脂肪,心血管,325740,44870,0.1377478970958433,162350,32721,0.2015460425007699,163390,12149,0.0743558357304608,-2.0254203317085326,29.745796682914673
東京都,1304,区西部,中性脂肪,心血管,302522,44562,0.1473016838444807,155414,32785,0.2109526812256296,147108,11777,0.0800568289963836,-1.4226960936559558,35.77303906344044
東京都,1305,区西北部,中性脂肪,心血管,469262,73982,0.1576560642029399,243336,52717,0.2166428313114377,225926,21265,0.0941237396315607,-0.7694644299966223,42.30535570003378
東京都,1306,区東北部,中性脂肪,心血管,306397,51986,0.1696687630753564,162354,36772,0.2264927257720783,144043,15214,0.105621238102511,-0.011613646288796875,49.883863537112035
東京都,1307,区東部,中性脂肪,心血管,372541,61468,0.1649966044005894,203705,45204,0.2219091333055153,168836,16264,0.0963301665521571,-0.30636831806450054,46.93631681935499
東京都,1308,西多摩,中性脂肪,心血管,95047,15066,0.1585110524266941,51064,10533,0.2062705624314585,43983,4533,0.1030625468931177,-0.7155253857972445,42.84474614202755
東京都,1309,南多摩,中性脂肪,心血管,355018,54128,0.1524655087911035,189335,39251,0.2073097948081443,165683,14877,0.0897919521013018,-1.096923440541837,39.03076559458163
東京都,1310,北多摩西部,中性脂肪,心血管,161209,24120,0.1496194381207004,87265,17741,0.203300292213373,73944,6379,0.0862679865844422,-1.276474839520588,37.235251604794115
